date,close,high,low,open,volume,sma_20,sma_50,ema_20,ema_50,momentum_5,volatility_10,rsi_14,macd_0,macd_1,lag_1,lag_2,return_lag,interest_rate,unemployment,inflation
2015-02-02,26.274703979492188,26.394305804769367,25.709919553774558,26.14624426178783,250956400,24.608359813690186,,24.99212662759443,24.746963139556733,0.04889504251617027,0.8455509456191685,66.03967187400141,0.34599080609304167,0.18549376037915793,25.949111938476562,26.334497451782227,-0.014634245973795257,0.11,5.5,235.342
2015-02-03,26.27912712097168,26.376579118011072,26.04878311832867,26.245904119570774,207662800,24.74567985534668,,25.129940279344794,24.849625665897275,0.08713573148412257,0.8195133899205288,64.89923396198272,0.3839992216839292,0.22548997259638784,26.274703979492188,25.949111938476562,0.012547328856092665,0.11,5.5,235.342
2015-02-04,26.480674743652344,26.691085940867783,26.20381923925721,26.245901816658677,280598800,24.89296684265137,,25.272885717565664,24.955959056749553,0.03685702411167746,0.7836072350424472,66.9562154901539,0.4226169109660667,0.2651494686137233,26.27912712097168,26.274703979492188,0.00016834220027539537,0.11,5.5,235.342
2015-02-05,26.669677734375,26.734161899810683,26.51624983397766,26.68746512419882,168984800,25.033203601837158,,25.41915634897501,25.064853144383665,0.012727802503407437,0.8068400525290368,75.50017221135535,0.4606155470093185,0.3044281727286452,26.480674743652344,26.27912712097168,0.0076694945670330306,0.11,5.5,235.342
2015-02-06,26.445106506347656,26.738619769850555,26.338373639409618,26.68747654900368,174826400,25.11636428833008,,25.525583774287917,25.15047507445965,0.019114124947592126,0.7841620439116073,74.98278456804186,0.4691396593768147,0.3374953944900613,26.669677734375,26.480674743652344,0.0071373933086036345,0.11,5.5,235.342
2015-02-09,26.62076759338379,26.647449535368576,26.33392484181884,26.36060848026484,155559200,25.206979274749756,,25.63823593823484,25.23964772366927,0.013170980505116558,0.7470673683262624,73.03679714913571,0.4826116122140185,0.3666066213192388,26.445106506347656,26.669677734375,-0.00842047025329784,0.11,5.5,235.342
2015-02-10,27.132186889648438,27.16109458407621,26.71860158755748,26.72082395138966,248034000,25.353729820251466,,25.790743243206347,25.352020866053525,0.032461495572126076,0.42650251281776674,74.54857188001004,0.5237192241322539,0.39810530101618063,26.62076759338379,26.445106506347656,0.006642479847603244,0.11,5.5,235.342
2015-02-11,27.76813507080078,27.77702961636251,27.238922333336244,27.29895839530153,294247200,25.521535873413086,,25.991229393251658,25.492647082741907,0.04861886411927818,0.5157509407737987,74.56911933269356,0.5951411559357069,0.4375888442799281,27.132186889648438,26.62076759338379,0.019211290375855006,0.11,5.5,235.342
2015-02-12,28.11946678161621,28.346273490964776,27.921567774388155,28.030523007292487,297898000,25.711559867858888,,26.20569048221988,25.64268814278833,0.054360951102628174,0.6936291898494373,75.50279760556259,0.6692720855595233,0.48399730615223885,27.76813507080078,27.132186889648438,0.02343888399924632,0.11,5.5,235.342
2015-02-13,28.2573184967041,28.30178951797747,27.939345774863444,28.30178951797747,217088800,25.941477298736572,,26.41129444769876,25.789406234991855,0.06852730919882877,0.7686630267912546,75.94379313058008,0.7293876510537487,0.5331362061443274,28.11946678161621,27.76813507080078,0.012652333688223383,0.11,5.5,235.342
2015-02-17,28.42409324645996,28.657570397556903,28.221746155981133,28.3484904589152,252609600,26.188925361633302,,26.61200820260804,25.93479296123624,0.06774130936496214,0.839133833894859,88.85149009127475,0.7800863755015435,0.5825752020257736,28.2573184967041,28.11946678161621,0.004902358787898908,0.11,5.5,235.342
2015-02-18,28.621986389160156,28.635327356291665,28.339590144164582,28.379614742019832,179566800,26.41603536605835,,26.811546629335727,26.080746772515916,0.05490893548577591,0.8737117525527132,85.82330162938072,0.8252423647349261,0.6311471172034974,28.42409324645996,28.2573184967041,0.005902001981373806,0.11,5.5,235.342
2015-02-19,28.561954498291016,28.690922861865086,28.535272558559186,28.568624983223973,149449600,26.630952072143554,,26.984618004572607,26.21350800551102,0.02858742315485796,0.8639459066724371,81.21931411175264,0.8465581474686914,0.6742566471673033,28.621986389160156,28.42409324645996,0.0069621620286810515,0.11,5.5,235.342
2015-02-20,28.795425415039062,28.795425415039062,28.473006272373873,28.599748851580394,195793600,26.825980949401856,,27.163012594015726,26.349711396869736,0.024038814059759384,0.8541010493675696,91.66735540420703,0.8708409398339114,0.7135934518302417,28.561954498291016,28.621986389160156,-0.0020974047731319168,0.11,5.5,235.342
2015-02-23,29.573678970336914,29.573678970336914,28.831002433052117,28.911051624628524,283896400,27.053499126434325,,27.39972717938093,26.517513183668786,0.04658476259119748,0.8452312429094829,92.64245643949013,0.9380424292834988,0.7585014641749104,28.795425415039062,28.561954498291016,0.008174192587626194,0.11,5.5,235.342
2015-02-24,29.389131546020508,29.707106062803202,29.16677297786456,29.56034859351888,276912400,27.27046127319336,,27.59450022067001,26.665082135601853,0.03395141900193188,0.7189977078164593,88.41118730088132,0.9659301756127086,0.8000006737259315,29.573678970336914,28.795425415039062,0.027026985852113494,0.11,5.5,235.342
2015-02-25,28.637556076049805,29.262386449737566,28.495246740191888,29.253490207727708,298846800,27.493698501586913,,27.69634917517764,26.765226095136033,0.0005439764619392662,0.5458311123214438,73.45285959190343,0.9198693503202939,0.8239806345985794,29.389131546020508,29.573678970336914,-0.006240259269112647,0.11,5.5,235.342
2015-02-26,28.999996185302734,29.100056835246285,28.15281081330094,28.637550731789126,365150000,27.666729831695555,,27.823337873252903,26.877390953173585,0.01533654452946931,0.4667841438297306,74.41775502421874,0.9007403447390345,0.8393357657626427,28.637556076049805,29.389131546020508,-0.02557324529286653,0.11,5.5,235.342
2015-02-27,28.56418228149414,29.033358981619905,28.51526312656748,28.906612973058365,248059200,27.778214073181154,,27.89534735650798,26.961133249028297,-0.008030551041074419,0.4201567114444561,71.26299600311421,0.8422471411932371,0.8399181376118824,28.999996185302734,28.637556076049805,0.012656111725820374,0.11,5.5,235.342
2015-03-02,28.70426368713379,28.968870897881935,28.528601929913908,28.739841868545096,192386800,27.915971660614012,,27.973819484105913,27.046779244271814,-0.02939827960109964,0.3799247566493819,71.05633259826978,0.7974968498577262,0.8314327521598615,28.56418228149414,28.999996185302734,-0.015028067625383557,0.11,5.4,235.976
2015-03-03,28.76430320739746,28.799881390989704,28.481906888632807,28.67536114133918,151265200,28.04045162200928,,28.050367927208097,27.13033838629299,-0.021260524069744213,0.3541741255854441,68.15054298970782,0.7579188957874301,0.8167284172522858,28.70426368713379,28.56418228149414,0.004904092974172158,0.11,5.4,235.976
2015-03-04,28.581968307495117,28.80877499266501,28.533052544931437,28.706491953319468,126665200,28.15559368133545,,28.101764560160493,27.200301416881633,-0.00194107934374943,0.35738940335738867,60.06611295728089,0.7042287850018312,0.794226576557292,28.76430320739746,28.70426368713379,0.002091658609260305,0.11,5.4,235.976
2015-03-05,28.10834312438965,28.628661280150922,27.963809737857854,28.590860736485048,226068400,28.236977100372314,,28.102399676834374,27.243676041032778,-0.0307466613173204,0.42198299133555234,49.86645416575072,0.6176154527182973,0.7589019477198308,28.581968307495117,28.76430320739746,-0.006338929839101781,0.11,5.4,235.976
2015-03-06,28.150592803955078,28.76652525661798,28.074991709340917,28.550837186219347,291368400,28.31102285385132,,28.107046337994902,27.286629610993657,-0.014479303957075418,0.4711784506361285,48.68859382477804,0.5459880044559426,0.7163168405132809,28.10834312438965,28.581968307495117,-0.016570768605228214,0.11,5.4,235.976
2015-03-09,28.27066421508789,28.81099722348831,27.808158051686863,28.452998147289698,354114000,28.40230073928833,,28.12280338172844,27.33285904276404,-0.015105751423272085,0.3905610973260653,48.092830849666015,0.492949646523936,0.6716414558279696,28.150592803955078,28.10834312438965,0.001503101032261478,0.11,5.4,235.976
2015-03-10,27.685863494873047,28.288454960913256,27.5279891281801,28.108345078545167,275426400,28.455555534362794,,28.080769157036965,27.349315245038486,-0.037492293998870996,0.38785718166663713,39.38476365646637,0.4003755666280995,0.6173863874747846,28.27066421508789,28.150592803955078,0.004265324427411121,0.11,5.4,235.976
2015-03-11,27.181106567382812,27.74367338378652,27.15220056885229,27.739226959574506,275756000,28.45800151824951,,27.99430365671757,27.34153138386884,-0.049012080800081015,0.548461337160251,35.77636442081223,0.28403351420686107,0.5507139542650189,27.685863494873047,28.27066421508789,-0.02068577928574944,0.11,5.4,235.976
2015-03-12,27.67252540588379,27.772587787665888,27.04547425993589,27.19667816658453,193450800,28.45322103500366,,27.96340483619073,27.356740773044475,-0.015504923807753701,0.5204481175739974,39.01703813011512,0.227968273657158,0.4861633786175068,27.181106567382812,27.685863494873047,-0.018231576110447345,0.11,5.4,235.976
2015-03-13,27.48128890991211,27.883758988182482,27.256708024223766,27.661400466261505,207309200,28.421312141418458,,27.91714596901584,27.36242555363834,-0.023775836576661158,0.5411888085517773,26.879626909301507,0.16652198625770964,0.4222339596066002,27.67252540588379,27.181106567382812,0.018079427240488943,0.11,5.4,235.976
2015-03-16,27.783700942993164,27.783700942993164,27.321196435001667,27.54577735550877,143497200,28.39763126373291,26.562143630981446,27.90435106654803,27.381531125545557,-0.017225038237157375,0.49583365993363504,32.71074532268176,0.14013946604934446,0.36581425564622605,27.48128890991211,27.67252540588379,-0.006910699083901406,0.11,5.4,235.976
2015-03-17,28.248430252075195,28.31069037432514,27.93935200486218,27.994941642079787,204092400,28.388848114013673,26.642814254760744,27.937320666336504,27.420606739235463,0.020319639201657136,0.4256532017804257,45.53346083989694,0.15426724199533481,0.32350436982255243,27.783700942993164,27.48128890991211,0.011004288556930808,0.11,5.4,235.976
2015-03-18,28.5664005279541,28.71982845602437,28.09944795575962,28.23953321847968,261083600,28.38606882095337,26.743487739562987,27.997563930797995,27.47195271323632,0.050965326122286436,0.42296869066318965,44.97168533003257,0.18850499589584757,0.2965042484077011,28.248430252075195,27.783700942993164,0.016726688429146597,0.11,5.4,235.976
2015-03-19,28.350719451904297,28.739846973793178,28.328483932802918,28.628667681824925,183238000,28.375507068634032,26.8398034286499,28.03136577033328,27.511113338821243,0.024507847985435705,0.44181071908332953,47.39132785971219,0.19623414584957288,0.27645008135008553,28.5664005279541,28.248430252075195,0.011256210452810889,0.11,5.4,235.976
2015-03-20,27.994937896728516,28.55083249807218,27.830393067587416,28.517480077372603,274780400,28.335482692718507,26.92240333557129,28.02788077957266,27.53255940918634,0.018690862299080235,0.4362396552225797,41.765637143432826,0.1720783950253022,0.25557562205290313,28.350719451904297,28.5664005279541,-0.007550166351506071,0.11,5.4,235.976
2015-03-23,28.28622817993164,28.428537502319035,28.13280025254547,28.266216726686977,150838800,28.271110153198244,26.992490043640135,28.052585795261194,27.56579677159508,0.01808712374098631,0.437641134411227,44.73295237006532,0.17411528809386567,0.23928347906591596,27.994937896728516,28.350719451904297,-0.012549295469532873,0.11,5.4,235.976
2015-03-24,28.170604705810547,28.470786706839743,28.141697009126034,28.29067852409887,131369200,28.210183811187743,27.059732780456542,28.06386721413585,27.592339595066694,-0.002755039680795379,0.4350337619275255,45.400312485204296,0.16461422201931697,0.22434957178221548,28.28622817993164,27.994937896728516,0.010405105532924397,0.11,5.4,235.976
2015-03-25,27.434600830078125,28.199514883696004,27.434600830078125,28.137254753092005,206620800,28.15003604888916,27.12448127746582,28.003736843011417,27.585449196461997,-0.03961996180682392,0.3886358756216267,42.88404520077212,0.09725816330364623,0.198931214005408,28.170604705810547,28.28622817993164,-0.0040876243161726,0.11,5.4,235.976
2015-03-26,27.625822067260742,27.768131384433865,27.261154229947007,27.296732407470724,190291600,28.08132734298706,27.188757438659668,27.967636190688122,27.587204935710815,-0.025568923775402208,0.39324763547311126,44.62655125958118,0.058475226731069085,0.17083994928532473,27.434600830078125,28.170604705810547,-0.026126662292791036,0.11,5.4,235.976
2015-03-27,27.405689239501953,27.728108434323467,27.330088152452873,27.69920243570958,158184800,28.02340269088745,27.250491485595703,27.913971143113738,27.57934474577929,-0.021048400228650732,0.404763307734022,41.32084340328521,0.010040228906959214,0.13867994360332003,27.625822067260742,27.434600830078125,0.006970075430183353,0.11,5.4,235.976
2015-03-30,28.099454879760742,28.10612536584905,27.57246442478671,27.5835830325748,188398800,27.9931622505188,27.33930118560791,27.93167993734295,27.601775436791893,-0.00660297650796049,0.3994477493767192,54.06116896849706,0.026818279544436052,0.11630757650599043,27.405689239501953,27.625822067260742,-0.007968372026100456,0.11,5.4,235.976
2015-03-31,27.668075561523438,28.12613365015108,27.652510530253405,28.03718988726754,168362400,27.938350868225097,27.42316005706787,27.90651861173991,27.60462361012627,-0.017838777318949672,0.4044240914483506,54.85159713227648,0.005536224215038743,0.09415327888671025,28.099454879760742,27.405689239501953,0.025314657631701154,0.11,5.4,235.976
2015-04-01,27.62804412841797,27.82149663766878,27.372331509466417,27.75478840786898,162485600,27.89065465927124,27.494125213623047,27.87994357853696,27.605625975363512,0.007051070272098281,0.3538560401035013,49.51304185864705,-0.014367333179087893,0.07244913518618841,27.668075561523438,28.099454879760742,-0.015351874977048596,0.12,5.4,236.222
2015-04-02,27.865976333618164,27.919341916192426,27.614711756555614,27.801492143796175,128880400,27.878536319732667,27.56617233276367,27.878610930420134,27.616728823987604,0.008693108417650697,0.3107126731252551,54.168738768793084,-0.010953708193905953,0.05576855342195595,27.62804412841797,27.668075561523438,-0.001446845589837098,0.12,5.4,236.222
2015-04-06,28.31735610961914,28.352934285772125,27.645834151109312,27.676964207012766,148776000,27.88687448501587,27.634622497558595,27.920465358645682,27.646505495951597,0.03326560635457887,0.34585995092100563,55.6021821737882,0.027610094697053,0.05013685814190293,27.865976333618164,27.62804412841797,0.008611981510318278,0.12,5.4,236.222
2015-04-07,28.01939582824707,28.488570715367082,28.012725344497895,28.381839582458724,140049200,27.87431106567383,27.694544105529786,27.929901417922004,27.662301462446194,-0.002849131837476926,0.3176215005892276,47.508411807571704,0.033885887278209736,0.04688666233701952,28.31735610961914,27.865976333618164,0.016198240126129138,0.12,5.4,236.222
2015-04-08,27.92823028564453,28.106117783496007,27.788145026197608,27.983819916665507,149316800,27.886429405212404,27.75211093902588,27.929742046854628,27.673531124598128,0.009402703977101856,0.29675353276582944,42.6971922872258,0.03118550166727374,0.04374642894153024,28.01939582824707,28.31735610961914,-0.010522178702652818,0.12,5.4,236.222
2015-04-09,28.141695022583008,28.146143143202508,27.7192151726219,27.98382066980979,129936000,27.934458827972414,27.831488609313965,27.94995278345864,27.693241409520475,0.018591648825285523,0.28418396751264013,47.60684563260082,0.04565160655730338,0.044127464587145004,27.92823028564453,28.01939582824707,-0.0032536584001083835,0.12,5.4,236.222
2015-04-10,28.26177406311035,28.28623364166175,27.85263510636203,28.006061366912018,160752000,27.96392126083374,27.885936698913575,27.97968297354561,27.7171084745144,0.014203619666994793,0.2944483438531189,53.229344168372144,0.065995479555923,0.04850106870539834,28.141695022583008,27.92823028564453,0.007643332024807936,0.12,5.4,236.222
2015-04-13,28.2061767578125,28.588635364311845,28.152811190225506,28.544160947811203,145460400,28.00016565322876,27.92337028503418,28.001275445770116,27.73758301590303,-0.003926191109659194,0.23848553035394568,48.97257658306928,0.076766028317099,0.054154061790491696,28.26177406311035,28.141695022583008,0.004266944135063122,0.12,5.4,236.222
2015-04-14,28.08388900756836,28.30402352421156,27.997169298088878,28.239539333182478,102098400,28.01517505645752,27.966065826416017,28.009150543365354,27.752042603147874,0.0023017334034116654,0.2379131366762538,48.88894428201226,0.07461490464655895,0.058246231035073474,28.2061767578125,28.26177406311035,-0.0019672263026977443,0.12,5.4,236.222
2015-04-15,28.19061851501465,28.268443673239815,28.019403166919286,28.10834693194571,115881600,28.01228446960449,28.004384117126463,28.026447394731356,27.77030844856687,0.009395089724141492,0.20967575817741677,61.548861025336514,0.08055931132111027,0.06270884767974132,28.08388900756836,28.2061767578125,-0.004335495423365754,0.12,5.4,236.222
2015-04-16,28.054977416992188,28.261770933185833,28.04163644706391,28.07943699283474,113476000,27.986713314056395,28.039901123046874,28.029166557634756,27.78213559672639,-0.003081463484030822,0.1442230175622097,56.66898449897772,0.0735168507749897,0.06487044852643413,28.19061851501465,28.08388900756836,0.003800382041729611,0.12,5.4,236.222
2015-04-17,27.739229202270508,28.04830745205387,27.674745018986492,27.917116721430638,207828000,27.956138801574706,28.06507221221924,28.00153492330896,27.780357110023203,-0.018489457161215972,0.1708674737436276,55.03355975155594,0.042058352229638274,0.060308028882691864,28.054977416992188,28.19061851501465,-0.004811568712130843,0.12,5.4,236.222
2015-04-20,28.37295150756836,28.48857721065811,27.83262014670152,27.92156390871118,188217200,27.9750394821167,28.099137687683104,28.036929433121006,27.80486560861431,0.005912703135481312,0.1796109953973279,54.20360688590508,0.06732826312391893,0.06171207582556985,27.739229202270508,28.054977416992188,-0.011254623734982538,0.12,5.4,236.222
2015-04-21,28.21952247619629,28.506363493308605,28.166155206372657,28.484129675573577,129740400,27.97170419692993,28.13462600708008,28.054328810022614,27.82197831280847,0.0048295828469973046,0.1807905577476266,59.267491321253075,0.07415428707238547,0.06420051820910952,28.37295150756836,27.739229202270508,0.022845707091456502,0.12,5.4,236.222
2015-04-22,28.599760055541992,28.655349701672606,28.088336329017185,28.237316173496495,150618000,27.993161964416505,28.17420585632324,28.106300487778846,27.854011227441415,0.014513393535847019,0.22175852043186764,64.65469382025542,0.10890778713443083,0.07314197237987159,28.21952247619629,28.37295150756836,-0.005407580925486211,0.12,5.4,236.222
2015-04-23,28.83323097229004,28.999999874384436,28.493022683451226,28.528600863532645,183083600,28.0630934715271,28.208226737976073,28.175563125590813,27.894261096092922,0.027740302326049404,0.3000461346323697,64.60706780223427,0.15347207574978938,0.08920799360827315,28.599760055541992,28.21952247619629,0.013474274047919899,0.12,5.4,236.222
2015-04-24,28.968870162963867,29.04669700871143,28.73539301864322,29.015566948996813,178103600,28.130245876312255,28.232241439819337,28.251146945155526,27.938348597464266,0.04432859153104052,0.3753664826767007,60.87606896116938,0.19743181043270042,0.11085275757070527,28.83323097229004,28.599760055541992,0.008163387255509802,0.12,5.4,236.222
2015-04-27,29.4958553314209,29.602589860344253,29.162317562609108,29.420254251458086,387816800,28.234754180908205,28.25976921081543,28.369734277556905,28.002132220186468,0.03957656021626832,0.5221320647721635,72.89654331971926,0.2715708422204415,0.14299637521056321,28.968870162963867,28.83323097229004,0.0047042660881184695,0.12,5.4,236.222
2015-04-28,29.031129837036133,29.916115857851434,28.810997058474765,29.89833016079196,475696000,28.281337928771972,28.275245437622072,28.43274532803254,28.044199073938515,0.028760492369225954,0.5329567180559837,65.32759782447923,0.28956052239121277,0.172309205164606,29.4958553314209,28.968870162963867,0.01819142981733446,0.12,5.4,236.222
2015-04-29,28.604202270507812,29.26015928080993,28.528601181683193,28.942188199206498,253544400,28.32814426422119,28.27884761810303,28.44907948530112,28.067054712749385,0.00015532350471447742,0.5177467332447423,56.0677057137581,0.2663590325372489,0.1911191709050092,29.031129837036133,29.4958553314209,-0.015755620210467614,0.12,5.4,236.222
2015-04-30,27.828170776367188,28.60420158242397,27.701426480269312,28.60420158242397,332781600,28.338150596618654,28.262971305847167,28.389929187505544,28.057320597650367,-0.03485770279746858,0.5479700456839702,45.146781606986934,0.18334420388577044,0.18956417748357784,28.604202270507812,29.031129837036133,-0.014705854333773583,0.12,5.4,236.222
2015-05-01,28.67314338684082,28.93552832291123,27.8615357805452,28.03942165877012,234050400,28.378508949279784,28.265195083618163,28.416908626954935,28.082375931226927,-0.010208433206384648,0.4639206525175253,54.44176135590514,0.18351540183785175,0.1883544223434889,27.828170776367188,28.604202270507812,-0.02712998204955175,0.12,5.6,237.001
2015-05-04,28.61754608154297,29.033358897210668,28.5197077719741,28.795433608675246,203953200,28.393518447875977,28.261637496948243,28.436021223737388,28.104117869459344,-0.02977737855061613,0.4532734480200043,55.14134613264339,0.17712899927885317,0.18610933771431407,28.67314338684082,27.828170776367188,0.0303639293169502,0.12,5.6,237.001
2015-05-05,27.97270393371582,28.561952684862618,27.968255813068883,28.49524444684628,197085600,28.391183853149414,28.229617996215822,28.39188685107416,28.09878653849556,-0.03645830903797753,0.4870288287901985,48.09780274156157,0.11873500696800221,0.17263447148703756,28.61754608154297,28.67314338684082,-0.0019390027995105363,0.12,5.6,237.001
2015-05-06,27.79704475402832,28.1839481830708,27.430152781583676,28.141699512749295,288564000,28.384624576568605,28.197776260375978,28.33522486558979,28.086561722246067,-0.02821814462246708,0.5593004416554219,47.764102024842536,0.057636778192428295,0.14963493272158912,27.97270393371582,28.61754608154297,-0.022533104200819,0.12,5.6,237.001
2015-05-07,27.96897315979004,28.152068713553735,27.69209562693978,27.85956113478025,175763600,28.375988483428955,28.18440460205078,28.3003379811368,28.081803897830866,0.00505970674660472,0.5824919257482499,52.042470471573075,0.022810899220573333,0.12427012592740057,27.79704475402832,27.97270393371582,-0.006279663921791134,0.12,5.6,237.001
2015-05-08,28.49593162536621,28.49593162536621,28.158767256911965,28.286040975612977,222201600,28.38769636154175,28.17432331085205,28.318968734975325,28.098539327651597,-0.006180409279993304,0.5585173889427537,51.114474356044795,0.037257919398683725,0.10686768457007154,27.96897315979004,27.79704475402832,0.006185132530565296,0.12,5.6,237.001
2015-05-11,28.205659866333008,28.482535721818746,28.05159103941516,28.44457727863671,168143200,28.387670516967773,28.16715286254883,28.308175953029654,28.102863035905504,-0.014392785951539366,0.42202628366507605,49.87741418824512,0.025019221738912023,0.09049799196502019,28.49593162536621,27.96897315979004,0.01884082274188592,0.12,5.6,237.001
2015-05-12,28.105178833007812,28.330697825742963,27.870726438466505,28.04489029564702,192640000,28.388735008239745,28.15517116546631,28.28884052565476,28.102956401344976,0.004735863204569091,0.34264366448849426,45.39880849505338,0.007137177854527721,0.07382582911129232,28.205659866333008,28.49593162536621,-0.010186428113647339,0.12,5.6,237.001
2015-05-13,28.136436462402344,28.39991557556274,28.10517637300595,28.167696551798738,138776800,28.38602590560913,28.142613830566408,28.27432424425597,28.104304724376735,0.012209632764103029,0.3163237845618354,43.264142183516775,-0.004462780957421586,0.058168107073785655,28.105178833007812,28.205659866333008,-0.0035624422120019705,0.12,5.6,237.001
2015-05-14,28.792909622192383,28.792909622192383,28.393226674292507,28.44904852443522,180814000,28.42292251586914,28.14683265686035,28.323718280439703,28.1320072348958,0.029458945728722208,0.34305761030700377,48.45461885601525,0.038827189223940906,0.054299923499120085,28.136436462402344,28.105178833007812,0.0011121661804842642,0.12,5.6,237.001
